"","data_source","signal","geo_value","time_value","issue","lag","value","stderr","sample_size"
"255","fb-survey","smoothed_cli","wy",2020-05-05,2020-09-03,121,0.802803,0.2373375,1296.6607
"256","fb-survey","smoothed_cli","ak",2020-05-06,2020-09-03,120,0.3028062,0.1340867,1465
"257","fb-survey","smoothed_cli","al",2020-05-06,2020-09-03,120,0.5952792,0.078351,6949.2222
"258","fb-survey","smoothed_cli","ar",2020-05-06,2020-09-03,120,0.6138959,0.0969452,4483.3683
"259","fb-survey","smoothed_cli","az",2020-05-06,2020-09-03,120,0.4648497,0.0586799,10348.5074
"260","fb-survey","smoothed_cli","ca",2020-05-06,2020-09-03,120,0.2916347,0.0212329,47286.6056
"261","fb-survey","smoothed_cli","co",2020-05-06,2020-09-03,120,0.5769211,0.0663344,9423.0332
"262","fb-survey","smoothed_cli","ct",2020-05-06,2020-09-03,120,0.4605948,0.0631016,8127
"263","fb-survey","smoothed_cli","dc",2020-05-06,2020-09-03,120,0.3481581,0.2219574,636
"264","fb-survey","smoothed_cli","de",2020-05-06,2020-09-03,120,0.4660031,0.1244624,2480.0073
"265","fb-survey","smoothed_cli","fl",2020-05-06,2020-09-03,120,0.3523541,0.0272615,35000.0011
"266","fb-survey","smoothed_cli","ga",2020-05-06,2020-09-03,120,0.5259464,0.0526336,13307.8245
"267","fb-survey","smoothed_cli","hi",2020-05-06,2020-09-03,120,0.3444427,0.1072916,1856
"268","fb-survey","smoothed_cli","ia",2020-05-06,2020-09-03,120,0.544232,0.0689961,7564.9302
"269","fb-survey","smoothed_cli","id",2020-05-06,2020-09-03,120,0.5407628,0.106624,3628.9408
"270","fb-survey","smoothed_cli","il",2020-05-06,2020-09-03,120,0.4809691,0.0380285,24721.0446
"271","fb-survey","smoothed_cli","in",2020-05-06,2020-09-03,120,0.5627025,0.0593283,10948.0037
"272","fb-survey","smoothed_cli","ks",2020-05-06,2020-09-03,120,0.428864,0.0751804,5229.0009
"273","fb-survey","smoothed_cli","ky",2020-05-06,2020-09-03,120,0.4569957,0.0679466,7003.4004
"274","fb-survey","smoothed_cli","la",2020-05-06,2020-09-03,120,0.4626225,0.0627155,8229.9946
"275","fb-survey","smoothed_cli","ma",2020-05-06,2020-09-03,120,0.3598016,0.0530683,8835.0315
"276","fb-survey","smoothed_cli","md",2020-05-06,2020-09-03,120,0.5451683,0.0821223,6273.9895
"277","fb-survey","smoothed_cli","me",2020-05-06,2020-09-03,120,0.307141,0.0762047,3907
"278","fb-survey","smoothed_cli","mi",2020-05-06,2020-09-03,120,0.432084,0.0338858,27313.0291
"279","fb-survey","smoothed_cli","mn",2020-05-06,2020-09-03,120,0.5234137,0.0698906,7943.2359
"280","fb-survey","smoothed_cli","mo",2020-05-06,2020-09-03,120,0.4585703,0.0632373,8018.7816
"281","fb-survey","smoothed_cli","ms",2020-05-06,2020-09-03,120,0.564524,0.0881511,5104.4023
"282","fb-survey","smoothed_cli","mt",2020-05-06,2020-09-03,120,0.4897325,0.1269893,2550.6879
"283","fb-survey","smoothed_cli","nc",2020-05-06,2020-09-03,120,0.4719909,0.0429198,19486.0226
"284","fb-survey","smoothed_cli","nd",2020-05-06,2020-09-03,120,0.3058099,0.1174749,1606.4965
"285","fb-survey","smoothed_cli","ne",2020-05-06,2020-09-03,120,0.4054411,0.0800497,3963.4863
"286","fb-survey","smoothed_cli","nh",2020-05-06,2020-09-03,120,0.5834632,0.1068989,3765
"287","fb-survey","smoothed_cli","nj",2020-05-06,2020-09-03,120,0.5763037,0.0579793,12251.9968
"288","fb-survey","smoothed_cli","nm",2020-05-06,2020-09-03,120,0.688032,0.1357824,2969.0371
"289","fb-survey","smoothed_cli","nv",2020-05-06,2020-09-03,120,0.511531,0.1028051,3598.8489
"290","fb-survey","smoothed_cli","ny",2020-05-06,2020-09-03,120,0.4802809,0.0337263,30891.0007
"291","fb-survey","smoothed_cli","oh",2020-05-06,2020-09-03,120,0.4534971,0.0369886,23894.0076
"292","fb-survey","smoothed_cli","ok",2020-05-06,2020-09-03,120,0.4698837,0.0736094,6598.1082
"293","fb-survey","smoothed_cli","or",2020-05-06,2020-09-03,120,0.4275842,0.0650878,7103.9534
"294","fb-survey","smoothed_cli","pa",2020-05-06,2020-09-03,120,0.3691786,0.0304047,29639.0169
"295","fb-survey","smoothed_cli","ri",2020-05-06,2020-09-03,120,0.3430499,0.1038599,2263.9685
"296","fb-survey","smoothed_cli","sc",2020-05-06,2020-09-03,120,0.3829121,0.0495838,10616.0066
"297","fb-survey","smoothed_cli","sd",2020-05-06,2020-09-03,120,0.5419367,0.1459012,1755.6371
"298","fb-survey","smoothed_cli","tn",2020-05-06,2020-09-03,120,0.4834593,0.0590147,10012.7807
"299","fb-survey","smoothed_cli","tx",2020-05-06,2020-09-03,120,0.4339053,0.028979,37253.8921
"300","fb-survey","smoothed_cli","ut",2020-05-06,2020-09-03,120,0.3969296,0.0738973,4833.9309
"301","fb-survey","smoothed_cli","va",2020-05-06,2020-09-03,120,0.3883598,0.0386554,15928
"302","fb-survey","smoothed_cli","vt",2020-05-06,2020-09-03,120,0.5391522,0.1731866,1558.0017
"303","fb-survey","smoothed_cli","wa",2020-05-06,2020-09-03,120,0.3864079,0.0495875,11881.6677
"304","fb-survey","smoothed_cli","wi",2020-05-06,2020-09-03,120,0.3989171,0.0519811,10250.9638
"305","fb-survey","smoothed_cli","wv",2020-05-06,2020-09-03,120,0.4962027,0.0895429,4607.7918
"306","fb-survey","smoothed_cli","wy",2020-05-06,2020-09-03,120,1.0211956,0.2624693,1303.6243
"307","fb-survey","smoothed_cli","ak",2020-05-07,2020-09-03,119,0.406689,0.1601847,1392
"308","fb-survey","smoothed_cli","al",2020-05-07,2020-09-03,119,0.5589974,0.078169,6602.1993
"309","fb-survey","smoothed_cli","ar",2020-05-07,2020-09-03,119,0.669038,0.104311,4301.0867
"310","fb-survey","smoothed_cli","az",2020-05-07,2020-09-03,119,0.4569698,0.0601976,9799.6076
"311","fb-survey","smoothed_cli","ca",2020-05-07,2020-09-03,119,0.284159,0.0214077,44942.6505
"312","fb-survey","smoothed_cli","co",2020-05-07,2020-09-03,119,0.5537663,0.0663998,8949.0341
"313","fb-survey","smoothed_cli","ct",2020-05-07,2020-09-03,119,0.4243075,0.0608463,7624
"314","fb-survey","smoothed_cli","dc",2020-05-07,2020-09-03,119,0.3559945,0.226931,622
"315","fb-survey","smoothed_cli","de",2020-05-07,2020-09-03,119,0.3606866,0.1144547,2340.0146
"316","fb-survey","smoothed_cli","fl",2020-05-07,2020-09-03,119,0.3518383,0.0280414,32613.0011
"317","fb-survey","smoothed_cli","ga",2020-05-07,2020-09-03,119,0.5234201,0.0543198,12550.8405
"318","fb-survey","smoothed_cli","hi",2020-05-07,2020-09-03,119,0.3499826,0.111543,1779
"319","fb-survey","smoothed_cli","ia",2020-05-07,2020-09-03,119,0.5615204,0.0713644,7151.7991
"320","fb-survey","smoothed_cli","id",2020-05-07,2020-09-03,119,0.5530835,0.1090675,3457.6596
"321","fb-survey","smoothed_cli","il",2020-05-07,2020-09-03,119,0.4829366,0.0394024,23277.0436
"322","fb-survey","smoothed_cli","in",2020-05-07,2020-09-03,119,0.5696525,0.0624599,10229.0056
"323","fb-survey","smoothed_cli","ks",2020-05-07,2020-09-03,119,0.404808,0.0765403,4918.0585
"324","fb-survey","smoothed_cli","ky",2020-05-07,2020-09-03,119,0.4260151,0.0673831,6542.4002
"325","fb-survey","smoothed_cli","la",2020-05-07,2020-09-03,119,0.5351596,0.0716354,7724.1795
"326","fb-survey","smoothed_cli","ma",2020-05-07,2020-09-03,119,0.3696271,0.055264,8202.027
"327","fb-survey","smoothed_cli","md",2020-05-07,2020-09-03,119,0.5116646,0.0815109,5895.9822
"328","fb-survey","smoothed_cli","me",2020-05-07,2020-09-03,119,0.3593337,0.0900465,3652.2234
"329","fb-survey","smoothed_cli","mi",2020-05-07,2020-09-03,119,0.4160263,0.0342752,25612.0292
"330","fb-survey","smoothed_cli","mn",2020-05-07,2020-09-03,119,0.5172118,0.0717558,7590.8675
"331","fb-survey","smoothed_cli","mo",2020-05-07,2020-09-03,119,0.4677399,0.0675177,7562.0235
"332","fb-survey","smoothed_cli","ms",2020-05-07,2020-09-03,119,0.5832209,0.0901453,4853.7236
"333","fb-survey","smoothed_cli","mt",2020-05-07,2020-09-03,119,0.4348416,0.1220962,2383.6576
"334","fb-survey","smoothed_cli","nc",2020-05-07,2020-09-03,119,0.4991979,0.0455239,18230.0222
"335","fb-survey","smoothed_cli","nd",2020-05-07,2020-09-03,119,0.3624713,0.1369318,1539.1269
"336","fb-survey","smoothed_cli","ne",2020-05-07,2020-09-03,119,0.4387274,0.0852486,3822.3282
"337","fb-survey","smoothed_cli","nh",2020-05-07,2020-09-03,119,0.577757,0.1132755,3461.7766
"338","fb-survey","smoothed_cli","nj",2020-05-07,2020-09-03,119,0.6052097,0.0612357,11480.997
"339","fb-survey","smoothed_cli","nm",2020-05-07,2020-09-03,119,0.6568757,0.1372231,2823.1422
"340","fb-survey","smoothed_cli","nv",2020-05-07,2020-09-03,119,0.5438416,0.1101099,3434.077
"341","fb-survey","smoothed_cli","ny",2020-05-07,2020-09-03,119,0.4607965,0.0339033,29112.9996
"342","fb-survey","smoothed_cli","oh",2020-05-07,2020-09-03,119,0.4592068,0.0385682,22446.0044
"343","fb-survey","smoothed_cli","ok",2020-05-07,2020-09-03,119,0.4645151,0.072403,6305.0511
"344","fb-survey","smoothed_cli","or",2020-05-07,2020-09-03,119,0.4188872,0.0662144,6801.9515
"345","fb-survey","smoothed_cli","pa",2020-05-07,2020-09-03,119,0.3457875,0.0302692,27722.0155
"346","fb-survey","smoothed_cli","ri",2020-05-07,2020-09-03,119,0.3184548,0.1048124,2150.973
"347","fb-survey","smoothed_cli","sc",2020-05-07,2020-09-03,119,0.3901898,0.0510891,9946.0058
"348","fb-survey","smoothed_cli","sd",2020-05-07,2020-09-03,119,0.5218908,0.1428736,1679.5222
"349","fb-survey","smoothed_cli","tn",2020-05-07,2020-09-03,119,0.4560993,0.0577299,9388.7777
"350","fb-survey","smoothed_cli","tx",2020-05-07,2020-09-03,119,0.433846,0.0297462,35091.8087
"351","fb-survey","smoothed_cli","ut",2020-05-07,2020-09-03,119,0.3688748,0.0712578,4596.814
"352","fb-survey","smoothed_cli","va",2020-05-07,2020-09-03,119,0.3823845,0.0394422,14917.0437
"353","fb-survey","smoothed_cli","vt",2020-05-07,2020-09-03,119,0.5306164,0.1803284,1448.0016
"354","fb-survey","smoothed_cli","wa",2020-05-07,2020-09-03,119,0.3480949,0.0477812,11407.6687
"355","fb-survey","smoothed_cli","wi",2020-05-07,2020-09-03,119,0.3959444,0.0533191,9713.9638
"356","fb-survey","smoothed_cli","wv",2020-05-07,2020-09-03,119,0.5325545,0.0960769,4293.4088
"357","fb-survey","smoothed_cli","wy",2020-05-07,2020-09-03,119,1.1110413,0.2808446,1220.6549
"358","fb-survey","smoothed_cli","ak",2020-05-08,2020-09-03,118,0.3771125,0.1613732,1236
"359","fb-survey","smoothed_cli","al",2020-05-08,2020-09-03,118,0.5573158,0.084007,5902.1818
"360","fb-survey","smoothed_cli","ar",2020-05-08,2020-09-03,118,0.6622863,0.1106435,3866.9392
"361","fb-survey","smoothed_cli","az",2020-05-08,2020-09-03,118,0.4587989,0.0643231,8726.8442
"362","fb-survey","smoothed_cli","ca",2020-05-08,2020-09-03,118,0.2922465,0.023093,39993.5856
"363","fb-survey","smoothed_cli","co",2020-05-08,2020-09-03,118,0.5667813,0.0719672,8003.0638
"364","fb-survey","smoothed_cli","ct",2020-05-08,2020-09-03,118,0.4330093,0.0658072,6828
"365","fb-survey","smoothed_cli","dc",2020-05-08,2020-09-03,118,0.4196429,0.2462514,560
"366","fb-survey","smoothed_cli","de",2020-05-08,2020-09-03,118,0.2602773,0.0998657,2081.0146
"367","fb-survey","smoothed_cli","fl",2020-05-08,2020-09-03,118,0.3253276,0.0279863,29207.0008
"368","fb-survey","smoothed_cli","ga",2020-05-08,2020-09-03,118,0.5328938,0.0581883,11182.861
"369","fb-survey","smoothed_cli","hi",2020-05-08,2020-09-03,118,0.3343371,0.1173096,1613
"370","fb-survey","smoothed_cli","ia",2020-05-08,2020-09-03,118,0.5414458,0.0745867,6419.6764
"371","fb-survey","smoothed_cli","id",2020-05-08,2020-09-03,118,0.594686,0.1187356,3047.685
"372","fb-survey","smoothed_cli","il",2020-05-08,2020-09-03,118,0.4738137,0.0408828,20720.044
"373","fb-survey","smoothed_cli","in",2020-05-08,2020-09-03,118,0.5937759,0.0682088,9176.0092
"374","fb-survey","smoothed_cli","ks",2020-05-08,2020-09-03,118,0.3576507,0.0773083,4354.9802
"375","fb-survey","smoothed_cli","ky",2020-05-08,2020-09-03,118,0.426994,0.0714377,5875.0295
"376","fb-survey","smoothed_cli","la",2020-05-08,2020-09-03,118,0.5420728,0.0757743,6946.1798
"377","fb-survey","smoothed_cli","ma",2020-05-08,2020-09-03,118,0.3950423,0.0612595,7355.0225
"378","fb-survey","smoothed_cli","md",2020-05-08,2020-09-03,118,0.5368842,0.0886025,5332.9824
"379","fb-survey","smoothed_cli","me",2020-05-08,2020-09-03,118,0.355331,0.0920741,3271.2234
"380","fb-survey","smoothed_cli","mi",2020-05-08,2020-09-03,118,0.4177176,0.0369741,22955.0308
"381","fb-survey","smoothed_cli","mn",2020-05-08,2020-09-03,118,0.5315599,0.0767252,6803.4687
"382","fb-survey","smoothed_cli","mo",2020-05-08,2020-09-03,118,0.4175326,0.0665714,6815.0144
"383","fb-survey","smoothed_cli","ms",2020-05-08,2020-09-03,118,0.6242668,0.0994899,4349.0923
"384","fb-survey","smoothed_cli","mt",2020-05-08,2020-09-03,118,0.4427118,0.1293506,2113.6835
"385","fb-survey","smoothed_cli","nc",2020-05-08,2020-09-03,118,0.4873967,0.046513,16286.02
"386","fb-survey","smoothed_cli","nd",2020-05-08,2020-09-03,118,0.324909,0.1426623,1358.1328
"387","fb-survey","smoothed_cli","ne",2020-05-08,2020-09-03,118,0.4548151,0.0942487,3435.4352
"388","fb-survey","smoothed_cli","nh",2020-05-08,2020-09-03,118,0.5090911,0.1122156,3097.7766
"389","fb-survey","smoothed_cli","nj",2020-05-08,2020-09-03,118,0.6340863,0.0667256,10269.9975
"390","fb-survey","smoothed_cli","nm",2020-05-08,2020-09-03,118,0.5893407,0.1352571,2535.9875
"391","fb-survey","smoothed_cli","nv",2020-05-08,2020-09-03,118,0.4778061,0.1098404,3040.1422
"392","fb-survey","smoothed_cli","ny",2020-05-08,2020-09-03,118,0.4451784,0.0353902,25969.9996
"393","fb-survey","smoothed_cli","oh",2020-05-08,2020-09-03,118,0.4219569,0.0388175,20081.0024
"394","fb-survey","smoothed_cli","ok",2020-05-08,2020-09-03,118,0.4647515,0.0759969,5660.9947
"395","fb-survey","smoothed_cli","or",2020-05-08,2020-09-03,118,0.4467745,0.0727045,6125.946
"396","fb-survey","smoothed_cli","pa",2020-05-08,2020-09-03,118,0.3586586,0.0324558,25037.0132
"397","fb-survey","smoothed_cli","ri",2020-05-08,2020-09-03,118,0.3738852,0.1208218,1898.9775
"398","fb-survey","smoothed_cli","sc",2020-05-08,2020-09-03,118,0.4207271,0.0579901,8927.0054
"399","fb-survey","smoothed_cli","sd",2020-05-08,2020-09-03,118,0.4609865,0.1396958,1504.1889
"400","fb-survey","smoothed_cli","tn",2020-05-08,2020-09-03,118,0.4542284,0.0606158,8431.1485
"401","fb-survey","smoothed_cli","tx",2020-05-08,2020-09-03,118,0.4348231,0.0317228,31131.706
"402","fb-survey","smoothed_cli","ut",2020-05-08,2020-09-03,118,0.3282036,0.0682841,4087.7482
"403","fb-survey","smoothed_cli","va",2020-05-08,2020-09-03,118,0.3920144,0.0425316,13254.5936
"404","fb-survey","smoothed_cli","vt",2020-05-08,2020-09-03,118,0.5568468,0.1892125,1290.0018
"405","fb-survey","smoothed_cli","wa",2020-05-08,2020-09-03,118,0.3560937,0.0513735,10175.6736
"406","fb-survey","smoothed_cli","wi",2020-05-08,2020-09-03,118,0.4230491,0.0590179,8740.9632
"407","fb-survey","smoothed_cli","wv",2020-05-08,2020-09-03,118,0.5070939,0.09907,3812.3094
"408","fb-survey","smoothed_cli","wy",2020-05-08,2020-09-03,118,1.2269586,0.313402,1091.6963
"409","fb-survey","smoothed_cli","ak",2020-05-09,2020-09-03,117,0.3862479,0.1690475,1178
"410","fb-survey","smoothed_cli","al",2020-05-09,2020-09-03,117,0.6065969,0.0892152,5698.1787
"411","fb-survey","smoothed_cli","ar",2020-05-09,2020-09-03,117,0.6578579,0.1107429,3725.8649
"412","fb-survey","smoothed_cli","az",2020-05-09,2020-09-03,117,0.4584093,0.0661019,8352.4903
"413","fb-survey","smoothed_cli","ca",2020-05-09,2020-09-03,117,0.2892203,0.0233236,38318.4506
"414","fb-survey","smoothed_cli","co",2020-05-09,2020-09-03,117,0.5942632,0.0769877,7701.7725
"415","fb-survey","smoothed_cli","ct",2020-05-09,2020-09-03,117,0.4753217,0.0728984,6669
"416","fb-survey","smoothed_cli","dc",2020-05-09,2020-09-03,117,0.5731922,0.2674766,567
"417","fb-survey","smoothed_cli","de",2020-05-09,2020-09-03,117,0.2980518,0.1076309,1985.0146
"418","fb-survey","smoothed_cli","fl",2020-05-09,2020-09-03,117,0.3340659,0.028663,27955.0003
"419","fb-survey","smoothed_cli","ga",2020-05-09,2020-09-03,117,0.491593,0.057618,10572.8638
"420","fb-survey","smoothed_cli","hi",2020-05-09,2020-09-03,117,0.4507673,0.1455631,1564
"421","fb-survey","smoothed_cli","ia",2020-05-09,2020-09-03,117,0.5019097,0.0731323,6284.4728
"422","fb-survey","smoothed_cli","id",2020-05-09,2020-09-03,117,0.6076007,0.1205566,2909.6416
"423","fb-survey","smoothed_cli","il",2020-05-09,2020-09-03,117,0.4416764,0.0398503,20158.0433
"424","fb-survey","smoothed_cli","in",2020-05-09,2020-09-03,117,0.6036058,0.0706328,8845.0143
"425","fb-survey","smoothed_cli","ks",2020-05-09,2020-09-03,117,0.3675574,0.0801403,4214.9232
"426","fb-survey","smoothed_cli","ky",2020-05-09,2020-09-03,117,0.3867064,0.0699317,5651.0299
"427","fb-survey","smoothed_cli","la",2020-05-09,2020-09-03,117,0.5643475,0.0798695,6667.1812
"428","fb-survey","smoothed_cli","ma",2020-05-09,2020-09-03,117,0.3508526,0.0571746,7163.0185
"429","fb-survey","smoothed_cli","md",2020-05-09,2020-09-03,117,0.5378767,0.0911658,5169.9821
"430","fb-survey","smoothed_cli","me",2020-05-09,2020-09-03,117,0.3527296,0.0943341,3177.2234
"431","fb-survey","smoothed_cli","mi",2020-05-09,2020-09-03,117,0.3987759,0.0366889,22225.0231
"432","fb-survey","smoothed_cli","mn",2020-05-09,2020-09-03,117,0.5431821,0.0785345,6637.8459
"433","fb-survey","smoothed_cli","mo",2020-05-09,2020-09-03,117,0.4644687,0.0718832,6562.17
"434","fb-survey","smoothed_cli","ms",2020-05-09,2020-09-03,117,0.6703105,0.1083655,4175.9545
"435","fb-survey","smoothed_cli","mt",2020-05-09,2020-09-03,117,0.4687361,0.135768,2031.6921
"436","fb-survey","smoothed_cli","nc",2020-05-09,2020-09-03,117,0.4958193,0.0480521,15591.0202
"437","fb-survey","smoothed_cli","nd",2020-05-09,2020-09-03,117,0.2603467,0.1267798,1311.1313
"438","fb-survey","smoothed_cli","ne",2020-05-09,2020-09-03,117,0.5121711,0.1024065,3280.4309
"439","fb-survey","smoothed_cli","nh",2020-05-09,2020-09-03,117,0.5621992,0.1200787,3086.7766
"440","fb-survey","smoothed_cli","nj",2020-05-09,2020-09-03,117,0.6227085,0.0669941,9916.9975
"441","fb-survey","smoothed_cli","nm",2020-05-09,2020-09-03,117,0.6558035,0.1466263,2469.2344
"442","fb-survey","smoothed_cli","nv",2020-05-09,2020-09-03,117,0.488684,0.1119939,2883.2775
"443","fb-survey","smoothed_cli","ny",2020-05-09,2020-09-03,117,0.4276674,0.0350144,25293.9997
"444","fb-survey","smoothed_cli","oh",2020-05-09,2020-09-03,117,0.4176335,0.039751,19531.9956
"445","fb-survey","smoothed_cli","ok",2020-05-09,2020-09-03,117,0.4330924,0.0723339,5382.0526
"446","fb-survey","smoothed_cli","or",2020-05-09,2020-09-03,117,0.4564702,0.0769777,5790.9387
"447","fb-survey","smoothed_cli","pa",2020-05-09,2020-09-03,117,0.3420267,0.0318573,24114.0129
"448","fb-survey","smoothed_cli","ri",2020-05-09,2020-09-03,117,0.4588365,0.1372204,1837.9815
"449","fb-survey","smoothed_cli","sc",2020-05-09,2020-09-03,117,0.4279522,0.0594851,8502.0062
"450","fb-survey","smoothed_cli","sd",2020-05-09,2020-09-03,117,0.4632391,0.1438975,1453.913
"451","fb-survey","smoothed_cli","tn",2020-05-09,2020-09-03,117,0.4807588,0.0640561,8153.1483
"452","fb-survey","smoothed_cli","tx",2020-05-09,2020-09-03,117,0.413732,0.0314787,29770.8131
"453","fb-survey","smoothed_cli","ut",2020-05-09,2020-09-03,117,0.3096901,0.0685715,3943.799
"454","fb-survey","smoothed_cli","va",2020-05-09,2020-09-03,117,0.3607526,0.0416804,12768.3454
"455","fb-survey","smoothed_cli","vt",2020-05-09,2020-09-03,117,0.5438176,0.190687,1278.0021
"456","fb-survey","smoothed_cli","wa",2020-05-09,2020-09-03,117,0.3694743,0.0531636,9608.6803
"457","fb-survey","smoothed_cli","wi",2020-05-09,2020-09-03,117,0.4443108,0.0615042,8494.9727
"458","fb-survey","smoothed_cli","wv",2020-05-09,2020-09-03,117,0.5096889,0.1000041,3737.3087
"459","fb-survey","smoothed_cli","wy",2020-05-09,2020-09-03,117,1.1927155,0.3106671,1055.9992
"460","fb-survey","smoothed_cli","ak",2020-05-10,2020-09-03,116,0.3187919,0.154923,1192
"461","fb-survey","smoothed_cli","al",2020-05-10,2020-09-03,116,0.569573,0.0866695,5548.1711
"462","fb-survey","smoothed_cli","ar",2020-05-10,2020-09-03,116,0.6654313,0.1130656,3635.8707
"463","fb-survey","smoothed_cli","az",2020-05-10,2020-09-03,116,0.4762952,0.0680945,8175.2836
"464","fb-survey","smoothed_cli","ca",2020-05-10,2020-09-03,116,0.281579,0.0233818,37238.4439
"465","fb-survey","smoothed_cli","co",2020-05-10,2020-09-03,116,0.6279352,0.0818978,7426.805
"466","fb-survey","smoothed_cli","ct",2020-05-10,2020-09-03,116,0.488469,0.0753106,6593
"467","fb-survey","smoothed_cli","dc",2020-05-10,2020-09-03,116,0.6398252,0.2854408,534
"468","fb-survey","smoothed_cli","de",2020-05-10,2020-09-03,116,0.3816388,0.1246678,1917.0219
"469","fb-survey","smoothed_cli","fl",2020-05-10,2020-09-03,116,0.3313268,0.0291507,27281.0008
"470","fb-survey","smoothed_cli","ga",2020-05-10,2020-09-03,116,0.4775229,0.0559381,10164.8665
"471","fb-survey","smoothed_cli","hi",2020-05-10,2020-09-03,116,0.3289474,0.1272084,1520
"472","fb-survey","smoothed_cli","ia",2020-05-10,2020-09-03,116,0.5891392,0.082357,6191.3387
"473","fb-survey","smoothed_cli","id",2020-05-10,2020-09-03,116,0.5540177,0.1199634,2809.6317
"474","fb-survey","smoothed_cli","il",2020-05-10,2020-09-03,116,0.4404672,0.0399963,19800.0442
"475","fb-survey","smoothed_cli","in",2020-05-10,2020-09-03,116,0.5880499,0.071078,8642.0177
"476","fb-survey","smoothed_cli","ks",2020-05-10,2020-09-03,116,0.3546142,0.0814289,4096.8941
"477","fb-survey","smoothed_cli","ky",2020-05-10,2020-09-03,116,0.3582757,0.0675894,5522.6501
"478","fb-survey","smoothed_cli","la",2020-05-10,2020-09-03,116,0.5758095,0.0819049,6495.1818
"479","fb-survey","smoothed_cli","ma",2020-05-10,2020-09-03,116,0.3380031,0.056995,7120.0165
"480","fb-survey","smoothed_cli","md",2020-05-10,2020-09-03,116,0.4759867,0.0884904,5007.9747
"481","fb-survey","smoothed_cli","me",2020-05-10,2020-09-03,116,0.4057456,0.1040361,3111.2234
"482","fb-survey","smoothed_cli","mi",2020-05-10,2020-09-03,116,0.3835841,0.0359581,21943.0408
